trip_id,route_id,service_id,trip_headsign,direction_id
125232,MB,festinvl_22_02.pex,Kabiezes,0
125233,MB,festinvl_22_02.pex,Basauri,1
125234,MB,festinvl_22_02.pex,Kabiezes,0
125235,MB,festinvl_22_02.pex,Basauri,1
125236,MB,festinvl_22_02.pex,Kabiezes,0
125237,MB,festinvl_22_02.pex,Basauri,1
125238,MB,festinvl_22_02.pex,Kabiezes,0
125239,MB,festinvl_22_02.pex,Basauri,1
125240,MB,festinvl_22_02.pex,Kabiezes,0
125241,MB,festinvl_22_02.pex,Basauri,1
125242,MB,festinvl_22_02.pex,Etxebarri,1
125243,MB,festinvl_22_02.pex,Ibarbengoa,0
125244,MB,festinvl_22_02.pex,Etxebarri,1
125245,MB,festinvl_22_02.pex,Ibarbengoa,0
125246,MB,festinvl_22_02.pex,Etxebarri,1
125247,MB,festinvl_22_02.pex,Ibarbengoa,0
125248,MB,festinvl_22_02.pex,Etxebarri,1
125249,MB,festinvl_22_02.pex,Ibarbengoa,0
125250,MB,festinvl_22_02.pex,Plentzia,0
125251,MB,festinvl_22_02.pex,Etxebarri,1
125252,MB,festinvl_22_02.pex,Plentzia,0
125253,MB,festinvl_22_02.pex,Etxebarri,1
125254,MB,festinvl_22_02.pex,Plentzia,0
125255,MB,festinvl_22_02.pex,Etxebarri,1
125256,MB,festinvl_22_02.pex,Plentzia,0
125257,MB,festinvl_22_02.pex,Etxebarri,1
125258,MB,festinvl_22_02.pex,Plentzia,0
125259,MB,festinvl_22_02.pex,Etxebarri,1
125260,MB,festinvl_22_02.pex,Plentzia,0
125261,MB,festinvl_22_02.pex,Etxebarri,1
125262,MB,festinvl_22_02.pex,Basauri,1
125263,MB,festinvl_22_02.pex,Kabiezes,0
125264,MB,festinvl_22_02.pex,Basauri,1
125265,MB,festinvl_22_02.pex,Kabiezes,0
125266,MB,festinvl_22_02.pex,Basauri,1
125267,MB,festinvl_22_02.pex,Kabiezes,0
125268,MB,festinvl_22_02.pex,Basauri,1
125269,MB,festinvl_22_02.pex,Kabiezes,0
125270,MB,festinvl_22_02.pex,Basauri,1
125271,MB,festinvl_22_02.pex,Kabiezes,0
125272,MB,festinvl_22_02.pex,Basauri,1
125273,MB,festinvl_22_02.pex,Kabiezes,0
125274,MB,festinvl_22_02.pex,Basauri,1
125275,MB,festinvl_22_02.pex,Kabiezes,0
125276,MB,festinvl_22_02.pex,Basauri,1
125277,MB,festinvl_22_02.pex,Kabiezes,0
125278,MB,festinvl_22_02.pex,Basauri,1
125279,MB,festinvl_22_02.pex,Etxebarri,1
125280,MB,festinvl_22_02.pex,Ibarbengoa,0
125281,MB,festinvl_22_02.pex,Etxebarri,1
125282,MB,festinvl_22_02.pex,Ibarbengoa,0
125283,MB,festinvl_22_02.pex,Etxebarri,1
125284,MB,festinvl_22_02.pex,Ibarbengoa,0
125285,MB,festinvl_22_02.pex,Sopela,0
125286,MB,festinvl_22_02.pex,Etxebarri,1
125287,MB,festinvl_22_02.pex,Plentzia,0
125288,MB,festinvl_22_02.pex,Etxebarri,1
125289,MB,festinvl_22_02.pex,Plentzia,0
125290,MB,festinvl_22_02.pex,Etxebarri,1
125291,MB,festinvl_22_02.pex,Plentzia,0
125292,MB,festinvl_22_02.pex,Etxebarri,1
125293,MB,festinvl_22_02.pex,Plentzia,0
125294,MB,festinvl_22_02.pex,Etxebarri,1
125295,MB,festinvl_22_02.pex,Kabiezes,0
125296,MB,festinvl_22_02.pex,Basauri,1
125297,MB,festinvl_22_02.pex,Kabiezes,0
125298,MB,festinvl_22_02.pex,Basauri,1
125299,MB,festinvl_22_02.pex,Kabiezes,0
125300,MB,festinvl_22_02.pex,Basauri,1
125301,MB,festinvl_22_02.pex,Kabiezes,0
125302,MB,festinvl_22_02.pex,Basauri,1
125303,MB,festinvl_22_02.pex,Kabiezes,0
125304,MB,festinvl_22_02.pex,Basauri,1
125305,MB,festinvl_22_02.pex,Kabiezes,0
125306,MB,festinvl_22_02.pex,Basauri,1
125307,MB,festinvl_22_02.pex,Kabiezes,0
125308,MB,festinvl_22_02.pex,Basauri,1
125309,MB,festinvl_22_02.pex,Kabiezes,0
125310,MB,festinvl_22_02.pex,Basauri,1
125311,MB,festinvl_22_02.pex,Kabiezes,0
125312,MB,festinvl_22_02.pex,Basauri,1
125313,MB,festinvl_22_02.pex,Kabiezes,0
125314,MB,festinvl_22_02.pex,Etxebarri,1
125315,MB,festinvl_22_02.pex,Ibarbengoa,0
125316,MB,festinvl_22_02.pex,Etxebarri,1
125317,MB,festinvl_22_02.pex,Ibarbengoa,0
125318,MB,festinvl_22_02.pex,Etxebarri,1
125319,MB,festinvl_22_02.pex,Ibarbengoa,0
125320,MB,festinvl_22_02.pex,Sopela,0
125321,MB,festinvl_22_02.pex,Etxebarri,1
125322,MB,festinvl_22_02.pex,Plentzia,0
125323,MB,festinvl_22_02.pex,Etxebarri,1
125324,MB,festinvl_22_02.pex,Plentzia,0
125325,MB,festinvl_22_02.pex,Etxebarri,1
125326,MB,festinvl_22_02.pex,Plentzia,0
125327,MB,festinvl_22_02.pex,Etxebarri,1
125328,MB,festinvl_22_02.pex,Plentzia,0
125329,MB,festinvl_22_02.pex,Etxebarri,1
125330,MB,festinvl_22_02.pex,Etxebarri,1
125331,MB,festinvl_22_02.pex,Ibarbengoa,0
125332,MB,festinvl_22_02.pex,Etxebarri,1
125333,MB,festinvl_22_02.pex,Ibarbengoa,0
125334,MB,festinvl_22_02.pex,Etxebarri,1
125335,MB,festinvl_22_02.pex,Ibarbengoa,0
125336,MB,festinvl_22_02.pex,Etxebarri,1
125337,MB,festinvl_22_02.pex,Ibarbengoa,0
125338,MB,festinvl_22_02.pex,Etxebarri,1
125339,MB,festinvl_22_02.pex,Plentzia,0
125340,MB,festinvl_22_02.pex,Etxebarri,1
125341,MB,festinvl_22_02.pex,Plentzia,0
125342,MB,festinvl_22_02.pex,Etxebarri,1
125343,MB,festinvl_22_02.pex,Plentzia,0
125344,MB,festinvl_22_02.pex,Etxebarri,1
125345,MB,festinvl_22_02.pex,Plentzia,0
125346,MB,festinvl_22_02.pex,Etxebarri,1
125347,MB,festinvl_22_02.pex,Plentzia,0
125348,MB,festinvl_22_02.pex,Etxebarri,1
125349,MB,festinvl_22_02.pex,Plentzia,0
125350,MB,festinvl_22_02.pex,Etxebarri,1
125351,MB,festinvl_22_02.pex,Ibarbengoa,0
125352,MB,festinvl_22_02.pex,Etxebarri,1
125353,MB,festinvl_22_02.pex,Ibarbengoa,0
125354,MB,festinvl_22_02.pex,Etxebarri,1
125355,MB,festinvl_22_02.pex,Ibarbengoa,0
125356,MB,festinvl_22_02.pex,Etxebarri,1
125357,MB,festinvl_22_02.pex,Ibarbengoa,0
125358,MB,festinvl_22_02.pex,Etxebarri,1
125359,MB,festinvl_22_02.pex,Plentzia,0
125360,MB,festinvl_22_02.pex,Etxebarri,1
125361,MB,festinvl_22_02.pex,Plentzia,0
125362,MB,festinvl_22_02.pex,Etxebarri,1
125363,MB,festinvl_22_02.pex,Plentzia,0
125364,MB,festinvl_22_02.pex,Etxebarri,1
125365,MB,festinvl_22_02.pex,Plentzia,0
125366,MB,festinvl_22_02.pex,Etxebarri,1
125367,MB,festinvl_22_02.pex,Plentzia,0
125368,MB,festinvl_22_02.pex,Etxebarri,1
125369,MB,festinvl_22_02.pex,Ibarbengoa,0
125370,MB,festinvl_22_02.pex,Etxebarri,1
125371,MB,festinvl_22_02.pex,Ibarbengoa,0
125372,MB,festinvl_22_02.pex,Etxebarri,1
125373,MB,festinvl_22_02.pex,Plentzia,0
125374,MB,festinvl_22_02.pex,Etxebarri,1
125375,MB,festinvl_22_02.pex,Plentzia,0
125376,MB,festinvl_22_02.pex,Etxebarri,1
125377,MB,festinvl_22_02.pex,Plentzia,0
125378,MB,festinvl_22_02.pex,Etxebarri,1
125379,MB,festinvl_22_02.pex,Ibarbengoa,0
125380,MB,festinvl_22_02.pex,Etxebarri,1
125381,MB,festinvl_22_02.pex,Ibarbengoa,0
125382,MB,festinvl_22_02.pex,Etxebarri,1
125383,MB,festinvl_22_02.pex,Ibarbengoa,0
125384,MB,festinvl_22_02.pex,Etxebarri,1
125385,MB,festinvl_22_02.pex,Ibarbengoa,0
125386,MB,festinvl_22_02.pex,Sopela,0
125387,MB,festinvl_22_02.pex,Plentzia,0
125388,MB,festinvl_22_02.pex,Etxebarri,1
125389,MB,festinvl_22_02.pex,Plentzia,0
125390,MB,festinvl_22_02.pex,Etxebarri,1
125391,MB,festinvl_22_02.pex,Plentzia,0
125392,MB,festinvl_22_02.pex,Etxebarri,1
125393,MB,festinvl_22_02.pex,Plentzia,0
125394,MB,festinvl_22_02.pex,Etxebarri,1
125395,MB,festinvl_22_02.pex,Plentzia,0
125396,MB,festinvl_22_02.pex,Etxebarri,1
125397,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125398,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125399,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125400,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125401,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125402,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125403,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125404,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125405,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125406,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125407,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125408,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125409,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125410,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125411,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125412,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125413,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125414,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125415,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125416,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125417,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125418,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125419,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125420,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125421,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125422,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125423,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125424,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125425,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125426,MB,fu1830hinvd_22_v02_02.pex,Sopela,0
125427,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125428,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125429,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125430,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125431,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125432,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125433,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125434,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125435,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125436,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125437,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125438,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125439,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125440,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125441,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125442,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125443,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125444,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125445,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125446,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125447,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125448,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125449,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125450,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125451,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125452,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125453,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125454,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125455,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125456,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125457,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125458,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125459,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125460,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125461,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125462,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125463,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125464,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125465,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125466,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125467,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125468,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125469,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125470,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125471,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125472,MB,fu1830hinvd_22_v02_02.pex,San Ignazio,0
125473,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125474,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125475,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125476,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125477,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125478,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125479,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125480,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125481,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125482,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125483,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125484,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125485,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125486,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125487,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125488,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125489,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125490,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125491,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125492,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125493,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125494,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125495,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125496,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125497,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125498,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125499,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125500,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125501,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125502,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125503,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125504,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125505,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125506,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125507,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125508,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125509,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125510,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125511,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125512,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125513,MB,fu1830hinvd_22_v02_02.pex,Sopela,0
125514,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125515,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125516,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125517,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125518,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125519,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125520,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125521,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125522,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125523,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125524,MB,fu1830hinvd_22_v02_02.pex,Ibarbengoa,0
125525,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125526,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125527,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125528,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125529,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125530,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125531,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125532,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125533,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125534,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125535,MB,fu1830hinvd_22_v02_02.pex,Plentzia,0
125536,MB,fu1830hinvd_22_v02_02.pex,Etxebarri,1
125537,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125538,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125539,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125540,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125541,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125542,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125543,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125544,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
125545,MB,fu1830hinvd_22_v02_02.pex,Kabiezes,0
125546,MB,fu1830hinvd_22_v02_02.pex,Basauri,1
94298,MB,invl_22_02.pex,Kabiezes,0
94299,MB,invl_22_02.pex,Basauri,1
94300,MB,invl_22_02.pex,Kabiezes,0
94301,MB,invl_22_02.pex,Basauri,1
94302,MB,invl_22_02.pex,Kabiezes,0
94303,MB,invl_22_02.pex,Basauri,1
94304,MB,invl_22_02.pex,Kabiezes,0
94305,MB,invl_22_02.pex,Basauri,1
94306,MB,invl_22_02.pex,Kabiezes,0
94307,MB,invl_22_02.pex,Etxebarri,1
94308,MB,invl_22_02.pex,Ibarbengoa,0
94309,MB,invl_22_02.pex,Etxebarri,1
94310,MB,invl_22_02.pex,Ibarbengoa,0
94311,MB,invl_22_02.pex,Etxebarri,1
94312,MB,invl_22_02.pex,Ibarbengoa,0
94313,MB,invl_22_02.pex,Etxebarri,1
94314,MB,invl_22_02.pex,Larrabasterra,0
94315,MB,invl_22_02.pex,Etxebarri,1
94316,MB,invl_22_02.pex,Urduliz,0
94317,MB,invl_22_02.pex,Plentzia,0
94318,MB,invl_22_02.pex,Etxebarri,1
94319,MB,invl_22_02.pex,Plentzia,0
94320,MB,invl_22_02.pex,Etxebarri,1
94321,MB,invl_22_02.pex,Plentzia,0
94322,MB,invl_22_02.pex,Etxebarri,1
94323,MB,invl_22_02.pex,Plentzia,0
94324,MB,invl_22_02.pex,Etxebarri,1
94325,MB,invl_22_02.pex,Plentzia,0
94326,MB,invl_22_02.pex,Basauri,1
94327,MB,invl_22_02.pex,Kabiezes,0
94328,MB,invl_22_02.pex,Basauri,1
94329,MB,invl_22_02.pex,Kabiezes,0
94330,MB,invl_22_02.pex,Basauri,1
94331,MB,invl_22_02.pex,Kabiezes,0
94332,MB,invl_22_02.pex,Basauri,1
94333,MB,invl_22_02.pex,Kabiezes,0
94334,MB,invl_22_02.pex,Basauri,1
94335,MB,invl_22_02.pex,Kabiezes,0
94336,MB,invl_22_02.pex,Basauri,1
94337,MB,invl_22_02.pex,Kabiezes,0
94338,MB,invl_22_02.pex,Basauri,1
94339,MB,invl_22_02.pex,Kabiezes,0
94340,MB,invl_22_02.pex,Basauri,1
94341,MB,invl_22_02.pex,Kabiezes,0
94342,MB,invl_22_02.pex,Basauri,1
94343,MB,invl_22_02.pex,Kabiezes,0
94344,MB,invl_22_02.pex,Basauri,1
94345,MB,invl_22_02.pex,Kabiezes,0
94346,MB,invl_22_02.pex,Kabiezes,0
94347,MB,invl_22_02.pex,Basauri,1
94348,MB,invl_22_02.pex,Kabiezes,0
94349,MB,invl_22_02.pex,Basauri,1
94350,MB,invl_22_02.pex,Kabiezes,0
94351,MB,invl_22_02.pex,Basauri,1
94352,MB,invl_22_02.pex,Kabiezes,0
94353,MB,invl_22_02.pex,Basauri,1
94354,MB,invl_22_02.pex,Kabiezes,0
94355,MB,invl_22_02.pex,Basauri,1
94356,MB,invl_22_02.pex,Kabiezes,0
94357,MB,invl_22_02.pex,Basauri,1
94358,MB,invl_22_02.pex,Kabiezes,0
94359,MB,invl_22_02.pex,Basauri,1
94360,MB,invl_22_02.pex,Kabiezes,0
94361,MB,invl_22_02.pex,Basauri,1
94362,MB,invl_22_02.pex,Kabiezes,0
94363,MB,invl_22_02.pex,Basauri,1
94364,MB,invl_22_02.pex,Kabiezes,0
94365,MB,invl_22_02.pex,Basauri,1
94366,MB,invl_22_02.pex,Kabiezes,0
94367,MB,invl_22_02.pex,Basauri,1
94368,MB,invl_22_02.pex,Plentzia,0
94369,MB,invl_22_02.pex,Basauri,1
94370,MB,invl_22_02.pex,Kabiezes,0
94371,MB,invl_22_02.pex,Basauri,1
94372,MB,invl_22_02.pex,Kabiezes,0
94373,MB,invl_22_02.pex,Basauri,1
94374,MB,invl_22_02.pex,Kabiezes,0
94375,MB,invl_22_02.pex,Basauri,1
94376,MB,invl_22_02.pex,Kabiezes,0
94377,MB,invl_22_02.pex,Basauri,1
94378,MB,invl_22_02.pex,Kabiezes,0
94379,MB,invl_22_02.pex,Basauri,1
94380,MB,invl_22_02.pex,Kabiezes,0
94381,MB,invl_22_02.pex,Basauri,1
94382,MB,invl_22_02.pex,Kabiezes,0
94383,MB,invl_22_02.pex,Basauri,1
94384,MB,invl_22_02.pex,Kabiezes,0
94385,MB,invl_22_02.pex,Basauri,1
94386,MB,invl_22_02.pex,Kabiezes,0
94387,MB,invl_22_02.pex,Basauri,1
94388,MB,invl_22_02.pex,Etxebarri,1
94389,MB,invl_22_02.pex,Ibarbengoa,0
94390,MB,invl_22_02.pex,Etxebarri,1
94391,MB,invl_22_02.pex,Ibarbengoa,0
94392,MB,invl_22_02.pex,Etxebarri,1
94393,MB,invl_22_02.pex,Ibarbengoa,0
94394,MB,invl_22_02.pex,Etxebarri,1
94395,MB,invl_22_02.pex,Larrabasterra,0
94396,MB,invl_22_02.pex,Etxebarri,1
94397,MB,invl_22_02.pex,Larrabasterra,0
94398,MB,invl_22_02.pex,Plentzia,0
94399,MB,invl_22_02.pex,Etxebarri,1
94400,MB,invl_22_02.pex,Plentzia,0
94401,MB,invl_22_02.pex,Etxebarri,1
94402,MB,invl_22_02.pex,Plentzia,0
94403,MB,invl_22_02.pex,Etxebarri,1
94404,MB,invl_22_02.pex,Plentzia,0
94405,MB,invl_22_02.pex,Etxebarri,1
94406,MB,invl_22_02.pex,Etxebarri,1
94407,MB,invl_22_02.pex,Ibarbengoa,0
94408,MB,invl_22_02.pex,Etxebarri,1
94409,MB,invl_22_02.pex,Ibarbengoa,0
94410,MB,invl_22_02.pex,Etxebarri,1
94411,MB,invl_22_02.pex,Ibarbengoa,0
94412,MB,invl_22_02.pex,Etxebarri,1
94413,MB,invl_22_02.pex,Ibarbengoa,0
94414,MB,invl_22_02.pex,Etxebarri,1
94415,MB,invl_22_02.pex,Ibarbengoa,0
94416,MB,invl_22_02.pex,Etxebarri,1
94417,MB,invl_22_02.pex,Ibarbengoa,0
94418,MB,invl_22_02.pex,Etxebarri,1
94419,MB,invl_22_02.pex,Larrabasterra,0
94420,MB,invl_22_02.pex,Etxebarri,1
94421,MB,invl_22_02.pex,Plentzia,0
94422,MB,invl_22_02.pex,Etxebarri,1
94423,MB,invl_22_02.pex,Plentzia,0
94424,MB,invl_22_02.pex,Etxebarri,1
94425,MB,invl_22_02.pex,Etxebarri,1
94426,MB,invl_22_02.pex,Larrabasterra,0
94427,MB,invl_22_02.pex,Etxebarri,1
94428,MB,invl_22_02.pex,Larrabasterra,0
94429,MB,invl_22_02.pex,Etxebarri,1
94430,MB,invl_22_02.pex,Larrabasterra,0
94431,MB,invl_22_02.pex,Etxebarri,1
94432,MB,invl_22_02.pex,Larrabasterra,0
94433,MB,invl_22_02.pex,Etxebarri,1
94434,MB,invl_22_02.pex,Larrabasterra,0
94435,MB,invl_22_02.pex,Etxebarri,1
94436,MB,invl_22_02.pex,Plentzia,0
94437,MB,invl_22_02.pex,Etxebarri,1
94438,MB,invl_22_02.pex,Plentzia,0
94439,MB,invl_22_02.pex,Etxebarri,1
94440,MB,invl_22_02.pex,Plentzia,0
94441,MB,invl_22_02.pex,Etxebarri,1
94442,MB,invl_22_02.pex,Basauri,1
94443,MB,invl_22_02.pex,Kabiezes,0
94444,MB,invl_22_02.pex,Basauri,1
94445,MB,invl_22_02.pex,Kabiezes,0
94446,MB,invl_22_02.pex,Basauri,1
94447,MB,invl_22_02.pex,Kabiezes,0
94448,MB,invl_22_02.pex,Basauri,1
94449,MB,invl_22_02.pex,Kabiezes,0
94450,MB,invl_22_02.pex,Basauri,1
94451,MB,invl_22_02.pex,Kabiezes,0
124032,MB,invv_22_02.pex,Etxebarri,1
124033,MB,invv_22_02.pex,Larrabasterra,0
124034,MB,invv_22_02.pex,Etxebarri,1
124035,MB,invv_22_02.pex,Larrabasterra,0
124036,MB,invv_22_02.pex,Etxebarri,1
124037,MB,invv_22_02.pex,Larrabasterra,0
124038,MB,invv_22_02.pex,Etxebarri,1
124039,MB,invv_22_02.pex,Larrabasterra,0
124040,MB,invv_22_02.pex,Etxebarri,1
124041,MB,invv_22_02.pex,Larrabasterra,0
124042,MB,invv_22_02.pex,Etxebarri,1
124043,MB,invv_22_02.pex,Plentzia,0
124044,MB,invv_22_02.pex,Etxebarri,1
124045,MB,invv_22_02.pex,Plentzia,0
124046,MB,invv_22_02.pex,Etxebarri,1
124047,MB,invv_22_02.pex,Plentzia,0
124048,MB,invv_22_02.pex,Etxebarri,1
124049,MB,invv_22_02.pex,Basauri,1
124050,MB,invv_22_02.pex,Kabiezes,0
124051,MB,invv_22_02.pex,Basauri,1
124052,MB,invv_22_02.pex,Kabiezes,0
124053,MB,invv_22_02.pex,Basauri,1
124054,MB,invv_22_02.pex,Kabiezes,0
124055,MB,invv_22_02.pex,Basauri,1
124056,MB,invv_22_02.pex,Kabiezes,0
124057,MB,invv_22_02.pex,Basauri,1
124058,MB,invv_22_02.pex,Kabiezes,0
124059,MB,invv_22_02.pex,Basauri,1
124060,MB,invv_22_02.pex,Kabiezes,0
124061,MB,invv_22_02.pex,Basauri,1
124062,MB,invv_22_02.pex,Kabiezes,0
